id,event_cause,corridor,junction,police_station,closure_risk_probability,predicted_duration_band,risk_level,risk_score,manpower,diversion,equipment,agency_alerts,hotspot_level,hotspot_score,actual_duration_band,_source_row,event_type,zone,latitude,longitude,start_datetime,duration_band,is_peak_hour,has_blocked_word,prob_duration_long,prob_duration_medium,prob_duration_short,prob_duration_very_long,total_events,avg_closure_risk,primary_trigger
FKID004446,vehicle_breakdown,non-corridor,unknown,k.r. pura,0.0598588225900817,short,medium,30.69,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",high,49.464598037689115,medium,4446,unplanned,east zone 2,13.02598,77.7200833,2023-12-05 21:32:14.452000+00:00,medium,0,0,0.0003008836,0.4760052,0.5220681,0.0016258013,93,0.07613137250540342,vehicle_breakdown
FKID006510,vehicle_breakdown,old airport road,isro junction-airport rd,jeevanbheemanagar,0.0526955984142337,short,low,19.89,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,5.053887271375069,short,6510,unplanned,central zone 1,12.9592633,77.65562,2023-12-05 21:37:57.409000+00:00,short,0,0,0.00081048405,0.14133584,0.8376264,0.020227311,3,0.06725392203928769,vehicle_breakdown
FKID006514,tree_fall,non-corridor,swagathmainrd-eastendrdjunc,jayanagara,0.10209102916687383,medium,medium,43.64,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"barricades, reflective jackets, traffic cones, tree clearance crew","BBMP tree clearance, traffic police",low,3.4701149425287334,very_long,6514,unplanned,south zone 1,12.9264655,77.5968284,2023-12-05 21:47:02.478000+00:00,very_long,0,0,0.017836267,0.5753518,0.107707165,0.2991048,1,0.0648604269293924,tree_fall
FKID006515,vehicle_breakdown,tumkur road,jalahallicross(sm circle),peenya,0.040117053857913934,short,low,19.65,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,6.141530815714103,short,6515,unplanned,west zone 1,13.0399989,77.5181856,2023-12-05 22:24:03.732000+00:00,short,0,0,0.00027690743,0.17325161,0.82345545,0.003016001,12,0.0726151661632601,vehicle_breakdown
FKID006522,accident,bellary road 2,kogillucrossjunc,yelahanka,0.042300563602146235,short,low,25.94,1 patrol unit,Monitor; no diversion by default.,"ambulance standby, crash cones, reflective jackets, tow van, traffic cones","medical emergency support, traffic police",low,6.7931361702027155,short,6522,unplanned,north zone 2,13.1008376,77.5997292,2023-12-06 00:25:00.375000+00:00,short,0,0,0.003996914,0.099758625,0.87422097,0.022023482,9,0.07408960486293474,accident
FKID004456,others,orr north 2,unknown,jalahalli,0.05511913267003458,medium,medium,32.29,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"reflective jackets, traffic cones",traffic police,medium,26.033206300702908,medium,4456,unplanned,north zone 2,13.0414407,77.5458546,2023-12-06 00:52:27.811000+00:00,medium,0,0,0.016868649,0.749957,0.1457519,0.08742248,57,0.07523446573436884,default
FKID006524,vehicle_breakdown,non-corridor,bhashyamcircle-sadashivnagar,sadashivanagar,0.05376022323123899,short,low,19.31,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,2.981322136871862,short,6524,unplanned,west zone 2,13.0089831,77.5804427,2023-12-06 02:10:07.389000+00:00,short,0,0,0.00034735785,0.15350929,0.8412229,0.004920481,2,0.06803777533919605,vehicle_breakdown
FKID006525,vehicle_breakdown,bellary road 1,mekhricircle,sadashivanagar,0.04221407132104318,medium,medium,40.46,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,11.855718661443294,medium,6525,unplanned,north zone 2,13.0147468,77.5841493,2023-12-06 02:35:54.164000+00:00,medium,1,0,0.0014663985,0.896291,0.100815795,0.0014268353,24,0.07302053318409414,vehicle_breakdown
FKID006526,vehicle_breakdown,non-corridor,k r circle,halasuru gate,0.05796076490647109,medium,medium,39.62,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,6.692686331344106,medium,6526,unplanned,central zone 2,12.976525,77.5863883,2023-12-06 02:41:14.360000+00:00,medium,1,0,0.0003773023,0.72300696,0.27419844,0.0024172876,11,0.07121960946697445,vehicle_breakdown
FKID004458,road_conditions,bellary road 1,unknown,sadashivanagar,0.0755766761916071,long,high,58.4,4-6 officers + 2 patrol units,Activate partial diversion and advisory.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",high,47.69703532484318,long,4458,unplanned,west zone 2,13.0042309,77.5839751,2023-12-06 02:58:09.742000+00:00,long,1,0,0.8816058,0.017615493,0.016906813,0.083871834,92,0.07705815213837658,default
FKID006527,others,magadi road,prasannajunction,magadi road,0.05825192383806381,very_long,critical,60.79,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,3.90528136428261,short,6527,unplanned,west zone 2,12.9757721,77.5524786,2023-12-06 03:27:40.607000+00:00,short,1,0,0.016623331,0.1722173,0.16198738,0.649172,5,0.06872232469378886,default
FKID006528,others,magadi road,prasannajunction,magadi road,0.05657582250075078,very_long,critical,60.72,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,3.90528136428261,medium,6528,unplanned,west zone 2,12.9757672,77.5524914,2023-12-06 03:29:59.869000+00:00,medium,1,0,0.03319294,0.210306,0.31598324,0.4405178,5,0.06872232469378886,default
FKID006529,vehicle_breakdown,tumkur road,jalahallicross(sm circle),peenya,0.03967817039398636,short,low,24.63,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,6.141530815714103,short,6529,unplanned,west zone 1,13.0400284,77.518141,2023-12-06 03:39:45.674000+00:00,short,1,0,0.00036334083,0.28554025,0.7118763,0.0022201964,12,0.0726151661632601,vehicle_breakdown
FKID006531,vehicle_breakdown,non-corridor,hallithindi,basavanagudi,0.05521499925231508,medium,medium,38.47,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,3.2753890871568365,medium,6531,unplanned,central zone 2,12.9437231,77.5679238,2023-12-06 04:39:57.286000+00:00,medium,1,0,0.000109970766,0.8643815,0.13238752,0.0031210235,2,0.07643968820448105,vehicle_breakdown
FKID006532,road_conditions,orr north 2,bel circle,jalahalli,0.07693628690689214,very_long,critical,63.67,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,10.688974261815392,very_long,6532,unplanned,north zone 2,13.0449289,77.5567256,2023-12-06 04:49:06.578000+00:00,very_long,1,0,0.03168975,0.010109981,0.009245374,0.94895494,13,0.0739706931947255,default
FKID006534,vehicle_breakdown,mysore road,n r squarejunc,halasuru gate,0.06519714696558389,short,low,25.23,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,4.329175767820846,short,6534,unplanned,central zone 2,12.9652524,77.5865938,2023-12-06 05:14:04.103000+00:00,short,1,0,0.0006666019,0.17703281,0.82103497,0.0012656254,6,0.07226216479488135,vehicle_breakdown
FKID004463,others,non-corridor,unknown,k.r. pura,0.05712928370056838,short,low,27.57,1 patrol unit,Monitor; no diversion by default.,"reflective jackets, traffic cones",traffic police,high,49.464598037689115,short,4463,unplanned,east zone 2,13.0268667,77.7211683,2023-12-06 05:18:54.865000+00:00,short,1,0,0.011219556,0.19228879,0.5754256,0.22106609,93,0.07613137250540342,default
FKID006535,vehicle_breakdown,magadi road,srigandakaval,kamakshipalya,0.0618305078678483,medium,medium,39.33,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,5.150106547640897,medium,6535,unplanned,west zone 1,12.9889233,77.5081603,2023-12-06 05:27:20.266000+00:00,medium,1,0,0.000594481,0.77273303,0.22201434,0.0046581253,6,0.07000304421831134,vehicle_breakdown
FKID005277,vehicle_breakdown,mysore road,unknown,byatarayanapura,0.051788744143992795,short,low,24.99,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",medium,22.198809074152802,short,5277,unplanned,west zone 1,12.93894976,77.52299739,2023-12-06 07:00:40.511000+00:00,short,0,0,0.00053530914,0.30827993,0.6882377,0.00294706,51,0.07710883069007998,vehicle_breakdown
FKID004473,others,magadi road,unknown,kamakshipalya,0.06698593584444586,very_long,critical,67.01,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",high,40.82950206711888,very_long,4473,unplanned,west zone 2,12.9831369,77.5305137,2023-12-06 08:02:17.353000+00:00,very_long,0,0,0.020753631,0.03754927,0.032821774,0.9088753,77,0.07798577334625388,default
FKID006539,vehicle_breakdown,non-corridor,k r circle,halasuru gate,0.06654796975369098,short,low,21.0,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,6.692686331344106,short,6539,unplanned,central zone 2,12.9779433,77.58451,2023-12-06 08:43:44.041000+00:00,short,0,0,0.000473616,0.22639777,0.7692031,0.0039254166,11,0.07121960946697445,vehicle_breakdown
FKID000522,road_conditions,bellary road 1,hebbalflyoverjunc,kodigehalli,0.0837323065793464,very_long,critical,63.3,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,8.442491896943002,very_long,522,unplanned,north zone 2,13.0423232,77.5900171,2023-12-06 12:40:52.743000+00:00,very_long,1,0,0.076332726,0.010688797,0.046333354,0.8666451,8,0.06978548276980007,default
FKID006541,vehicle_breakdown,hosur road,silkboardjunc,madiwala,0.06749525144721498,short,low,20.35,1 patrol unit,Monitor; no diversion by default.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,4.3635022745820065,short,6541,unplanned,south zone 2,12.9197361,77.6209668,2023-12-06 19:01:31.305000+00:00,short,0,0,0.0008112867,0.21370536,0.78434324,0.0011401449,4,0.07324292213091449,vehicle_breakdown
FKID006543,vehicle_breakdown,mysore road,sirsicircle,chamarajpet,0.05116354462769508,medium,medium,34.04,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,5.799886688967309,medium,6543,unplanned,central zone 2,12.9614255,77.5627796,2023-12-06 19:24:17.952000+00:00,medium,0,0,0.0006749607,0.6567333,0.34126475,0.0013270236,8,0.07142533397049453,vehicle_breakdown
FKID006553,pot_holes,old madras road,queensstatuecircle,cubbon park,0.059099070765743104,very_long,critical,55.86,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,3.9934425490709855,very_long,6553,unplanned,central zone 1,12.9764557,77.5992382,2023-12-06 19:31:24.495000+00:00,very_long,0,0,0.040361993,0.059015606,0.066730365,0.83389205,2,0.07124121568774244,default
FKID000316,pot_holes,non-corridor,potterycircle,pulikeshinagar(f.town),0.06431826217772721,very_long,critical,56.17,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,4.246689691796381,very_long,316,unplanned,north zone 1,13.0009179,77.612603,2023-12-06 20:48:00.857000+00:00,very_long,0,0,0.0062060812,0.016302664,0.026805058,0.9506862,3,0.06990541976561089,default
FKID006545,accident,bellary road 2,yelhankacircle,yelahanka,0.040479002291018654,short,low,27.58,1 patrol unit,Monitor; no diversion by default.,"ambulance standby, crash cones, reflective jackets, tow van, traffic cones","medical emergency support, traffic police",low,12.538281627071242,short,6545,unplanned,north zone 2,13.091295,77.5952417,2023-12-06 20:50:51.605000+00:00,short,0,0,0.004215858,0.1477768,0.83344215,0.01456517,19,0.07537947505917834,accident
FKID004537,construction,orr east 2,unknown,hal old airport,0.07409993793795881,long,high,61.33,4-6 officers + 2 patrol units,Activate partial diversion and advisory.,"barricades, portable signage, reflective cones, reflective jackets, traffic cones, warning signage","control room, road works contractor, traffic police",high,52.20158623981774,long,4537,planned,east zone 1,12.9694366,77.7006513,2023-12-06 21:27:15.779000+00:00,long,0,0,0.998145,0.0005140774,0.00055394456,0.0007869653,102,0.07718817828050693,construction
FKID006547,public_event,non-corridor,marigowda-tavarkererdjunc,mico layout,0.11460697000031152,medium,medium,40.24,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"barricades, crowd-control ropes, portable signage, reflective jackets, traffic cones","local law and order unit, traffic police",low,3.6018640879475763,medium,6547,planned,south zone 2,12.9364185,77.6063347,2023-12-06 21:39:34.405000+00:00,medium,0,0,0.16979979,0.6243914,0.120721124,0.085087694,4,0.06862468822707363,public_event
FKID006551,others,bellary road 2,kogillucrossjunc,yelahanka,0.04476664237730984,very_long,critical,56.05,8+ officers + inspector oversight + 3 patrol units,Activate full diversion and control-room loop.,"barricades, portable signage, reflective jackets, traffic cones","control room, traffic police",low,6.7931361702027155,very_long,6551,unplanned,north zone 2,13.1056933,77.6012567,2023-12-06 22:56:00.669000+00:00,very_long,0,0,0.28967872,0.07434719,0.07753722,0.5584368,9,0.07408960486293474,default
FKID006555,vehicle_breakdown,tumkur road,yeshwanthpuracircle,yeshwanthpura,0.04328276440706367,medium,medium,34.89,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,9.805520727038838,medium,6555,unplanned,west zone 2,13.0187672,77.5576035,2023-12-07 01:18:23.446000+00:00,medium,0,0,0.0003690319,0.6909373,0.306674,0.002019723,21,0.07444344934396681,vehicle_breakdown
FKID006557,vehicle_breakdown,airport new south road,hennurroad-orr junc,k.g. halli,0.0704734390591219,medium,medium,34.43,2 officers + 1 patrol unit,Prepare local diversion if queue spills.,"clearance crew, reflective jackets, tow van, traffic cones","traffic police, traffic police tow unit",low,4.18807344624658,medium,6557,unplanned,north zone 1,13.0284821,77.6316321,2023-12-07 02:01:09.893000+00:00,medium,0,0,0.000521898,0.8068131,0.19147466,0.0011902996,5,0.07680209846418799,vehicle_breakdown
